Region1Beijing_PV_Central,Region2Tianjin_PV_Central,Region3Hebei_PV_Central,Region4Shanxi_PV_Central,Region5Innermongolia_PV_Central,Region6Liaoning_PV_Central,Region7Jilin_PV_Central,Region8Heilongjiang_PV_Central,Region9Shanghai_PV_Central,Region10Jiangsu_PV_Central,Region11Zhejiang_PV_Central,Region12Anhui_PV_Central,Region13Fujian_PV_Central,Region14Jiangxi_PV_Central,Region15Shandong_PV_Central,Region16Henan_PV_Central,Region17Hubei_PV_Central,Region18Hunan_PV_Central,Region19Guangdong_PV_Central,Region20Guangxi_PV_Central,Region21Hainan_PV_Central,Region22Chongqing_PV_Central,Region23Sichuan_PV_Central,Region24Guizhou_PV_Central,Region25Yunnan_PV_Central,Region26Tibet_PV_Central,Region27Shaanxi_PV_Central,Region28Gansu_PV_Central,Region29Qinghai_PV_Central,Region30Ningxia_PV_Central,Region31Xinjiang_PV_Central,Region1Beijing_PV_Distribution,Region2Tianjin_PV_Distribution,Region3Hebei_PV_Distribution,Region4Shanxi_PV_Distribution,Region5Innermongolia_PV_Distribution,Region6Liaoning_PV_Distribution,Region7Jilin_PV_Distribution,Region8Heilongjiang_PV_Distribution,Region9Shanghai_PV_Distribution,Region10Jiangsu_PV_Distribution,Region11Zhejiang_PV_Distribution,Region12Anhui_PV_Distribution,Region13Fujian_PV_Distribution,Region14Jiangxi_PV_Distribution,Region15Shandong_PV_Distribution,Region16Henan_PV_Distribution,Region17Hubei_PV_Distribution,Region18Hunan_PV_Distribution,Region19Guangdong_PV_Distribution,Region20Guangxi_PV_Distribution,Region21Hainan_PV_Distribution,Region22Chongqing_PV_Distribution,Region23Sichuan_PV_Distribution,Region24Guizhou_PV_Distribution,Region25Yunnan_PV_Distribution,Region26Tibet_PV_Distribution,Region27Shaanxi_PV_Distribution,Region28Gansu_PV_Distribution,Region29Qinghai_PV_Distribution,Region30Ningxia_PV_Distribution,Region31Xinjiang_PV_Distribution,Region1Beijing_Wind_Onshore,Region2Tianjin_Wind_Onshore,Region3Hebei_Wind_Onshore,Region4Shanxi_Wind_Onshore,Region5Innermongolia_Wind_Onshore,Region6Liaoning_Wind_Onshore,Region7Jilin_Wind_Onshore,Region8Heilongjiang_Wind_Onshore,Region9Shanghai_Wind_Onshore,Region10Jiangsu_Wind_Onshore,Region11Zhejiang_Wind_Onshore,Region12Anhui_Wind_Onshore,Region13Fujian_Wind_Onshore,Region14Jiangxi_Wind_Onshore,Region15Shandong_Wind_Onshore,Region16Henan_Wind_Onshore,Region17Hubei_Wind_Onshore,Region18Hunan_Wind_Onshore,Region19Guangdong_Wind_Onshore,Region20Guangxi_Wind_Onshore,Region21Hainan_Wind_Onshore,Region22Chongqing_Wind_Onshore,Region23Sichuan_Wind_Onshore,Region24Guizhou_Wind_Onshore,Region25Yunnan_Wind_Onshore,Region26Tibet_Wind_Onshore,Region27Shaanxi_Wind_Onshore,Region28Gansu_Wind_Onshore,Region29Qinghai_Wind_Onshore,Region30Ningxia_Wind_Onshore,Region31Xinjiang_Wind_Onshore,Region1Beijing_Wind_Offshore,Region2Tianjin_Wind_Offshore,Region3Hebei_Wind_Offshore,Region4Shanxi_Wind_Offshore,Region5Innermongolia_Wind_Offshore,Region6Liaoning_Wind_Offshore,Region7Jilin_Wind_Offshore,Region8Heilongjiang_Wind_Offshore,Region9Shanghai_Wind_Offshore,Region10Jiangsu_Wind_Offshore,Region11Zhejiang_Wind_Offshore,Region12Anhui_Wind_Offshore,Region13Fujian_Wind_Offshore,Region14Jiangxi_Wind_Offshore,Region15Shandong_Wind_Offshore,Region16Henan_Wind_Offshore,Region17Hubei_Wind_Offshore,Region18Hunan_Wind_Offshore,Region19Guangdong_Wind_Offshore,Region20Guangxi_Wind_Offshore,Region21Hainan_Wind_Offshore,Region22Chongqing_Wind_Offshore,Region23Sichuan_Wind_Offshore,Region24Guizhou_Wind_Offshore,Region25Yunnan_Wind_Offshore,Region26Tibet_Wind_Offshore,Region27Shaanxi_Wind_Offshore,Region28Gansu_Wind_Offshore,Region29Qinghai_Wind_Offshore,Region30Ningxia_Wind_Offshore,Region31Xinjiang_Wind_Offshore,Region1Beijing_Hydropower,Region2Tianjin_Hydropower,Region3Hebei_Hydropower,Region4Shanxi_Hydropower,Region5Innermongolia_Hydropower,Region6Liaoning_Hydropower,Region7Jilin_Hydropower,Region8Heilongjiang_Hydropower,Region9Shanghai_Hydropower,Region10Jiangsu_Hydropower,Region11Zhejiang_Hydropower,Region12Anhui_Hydropower,Region13Fujian_Hydropower,Region14Jiangxi_Hydropower,Region15Shandong_Hydropower,Region16Henan_Hydropower,Region17Hubei_Hydropower,Region18Hunan_Hydropower,Region19Guangdong_Hydropower,Region20Guangxi_Hydropower,Region21Hainan_Hydropower,Region22Chongqing_Hydropower,Region23Sichuan_Hydropower,Region24Guizhou_Hydropower,Region25Yunnan_Hydropower,Region26Tibet_Hydropower,Region27Shaanxi_Hydropower,Region28Gansu_Hydropower,Region29Qinghai_Hydropower,Region30Ningxia_Hydropower,Region31Xinjiang_Hydropower
0.509200355,0.516722433,0.57655498,0.662155498,0.707888514,0.535736605,0.607339316,0.366752,0.37740482,0.463162458,0.447681903,0.498105485,0.551190821,0.558636903,0.462932687,0.486037572,0.538207606,0.475346891,0.544333962,0.534045832,0.622718928,0.119106385,0.526334869,0.350868015,0.562822516,0.762958547,0.618343821,0.740886616,0.71457761,0.587480762,0.474975783,0.381900266,0.361705703,0.475397387,0,0,0.478732854,0,0,0.283053615,0.356699254,0.307980496,0.450602165,0.466196245,0.430870613,0.432871596,0.266996744,0.461939974,0.444042669,0.416592892,0.395488271,0.485150307,0.101235543,0,0.390938381,0.486721938,0.550197583,0,0,0,0,0,0.294016234,0.549439311,0.374230299,0.046035684,0.350552455,0.490428567,0.597009144,0.584843286,0.249863184,0.40800776,0.135847462,0.13724211,0.25352801,0.020362268,0.156275314,0,0.153617168,0.073905974,0.171286622,0.22300661,0.219342194,0.059798996,0.13282303,0.264788598,0.152942708,0,0.197300089,0.079142722,0.067513912,0.307016122,0.076440276,0,0.23301644,0.636818598,0,0,0.511744626,0,0,0.168157691,0.286785465,0,0,0.847845459,0,0.212404369,0,0,0,0.440616895,0.440616895,0.168157691,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.443087472,0.434996483,0.560371481,0.610192797,0.65129881,0.443743386,0.504445941,0.277603494,0.304581687,0.401062433,0.382006556,0.433336409,0.506195109,0.493929214,0.429126588,0.463882955,0.452756088,0.402286666,0.468829791,0.512991088,0.580328082,0.111731892,0.503994129,0.313613697,0.534663364,0.786059722,0.552100041,0.724844538,0.732306744,0.613781299,0.571094412,0.332315604,0.304497538,0.430722558,0,0,0.362786245,0,0,0.228436265,0.315321387,0.279162277,0.391069733,0.414252121,0.37479277,0.388652495,0.251968864,0.41908467,0.402701853,0.366368703,0.407062256,0.451688183,0.094967526,0,0.329437075,0.45489918,0.564207786,0,0,0,0,0,0.264405809,0.650727609,0.408716369,0.037618578,0.345663693,0.521085697,0.606115109,0.644729004,0.249712132,0.430988334,0.130945219,0.162031492,0.306162327,0.057310048,0.146887793,0,0.144102553,0.073671648,0.149748774,0.200573762,0.215050778,0.046055605,0.14930801,0.261972046,0.19241277,0.019762809,0.234560987,0.052176409,0.094292814,0.306572873,0.080794458,0,0.198340246,0.547938275,0,0,0.379987681,0,0,0.11572494,0.249000962,0,0,0.843988203,0,0.228830334,0,0,0,0.407420557,0.407420557,0.11572494,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.396114121,0.325581055,0.45208597,0.488914698,0.547915408,0.312105287,0.355317775,0.23087001,0.254718594,0.316096243,0.2873375,0.307522069,0.421624392,0.363299553,0.332638269,0.395252907,0.390632057,0.30706563,0.363882249,0.391681495,0.487375352,0.104887692,0.446398089,0.2567195,0.421203188,0.756127282,0.461474185,0.633477963,0.685103858,0.598137605,0.601615002,0.297085591,0.227906738,0.344475479,0,0,0.163884499,0,0,0.191038945,0.261937165,0.214714003,0.282292328,0.329720426,0.243998193,0.311806288,0.235931987,0.343318842,0.333868443,0.300669763,0.246488259,0.379430391,0.089150237,0,0.193540981,0.324724578,0.538166872,0,0,0,0,0,0.235548707,0.74030081,0.402680038,0.021509445,0.337879944,0.63879255,0.594177958,0.702184226,0.290249434,0.427262557,0.142546539,0.184348056,0.394401417,0.121905622,0.114788678,0,0.122608787,0.073554228,0.147939314,0.191326619,0.220456777,0.021348306,0.185957323,0.255098106,0.213103937,0.023629628,0.261539547,0.04672628,0.111012532,0.286072379,0.091505939,0,0.183071042,0.509735726,0,0,0.20833342,0,0,0.140626064,0.231667365,0.088641141,0,0.842527344,0,0.300664009,0,0,0,0.418324683,0.418324683,0.140626064,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.259855171,0.223900384,0.297833539,0.348301618,0.392726879,0.160141253,0.145702651,0.087903257,0.171114533,0.207593364,0.160082619,0.199926382,0.284850321,0.239119901,0.210159269,0.282837452,0.308338483,0.233649536,0.234576207,0.262012774,0.353749722,0.105164039,0.331623383,0.188646546,0.316101391,0.687669285,0.357819449,0.504363611,0.594290818,0.485667825,0.574487357,0.194891379,0.156730269,0.229892786,0,0,0.08310375,0,0,0.1283359,0.170270964,0.122638406,0.141697866,0.21901104,0.147270932,0.207629673,0.178853969,0.249892128,0.242267951,0.216773403,0.126477649,0.273328708,0.08938512,0,0.169986552,0.244539071,0.480101264,0,0,0,0,0,0.192265234,0.740017519,0.348834561,0.017662183,0.337178346,0.602754657,0.555744166,0.714525567,0.333414233,0.360739015,0.164422337,0.194262723,0.467234519,0.242759437,0.072955264,0,0.13670144,0.090934662,0.139428514,0.190657272,0.247272234,0.040673087,0.213231401,0.245229161,0.232112297,0.025536979,0.273197188,0.019561531,0.114565375,0.266827614,0.113313064,0,0.175128695,0.459427736,0,0,0.233970589,0,0,0.220477858,0.205599043,0.131392106,0,0.841552423,0,0.381419512,0,0,0,0.452375994,0.452375994,0.220477858,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.0522152,0.073724063,0.076809824,0.11048558,0.13435109,0.014319959,8.62E-05,0,0.033868437,0.062792678,0.050534979,0.090024458,0.105397336,0.114876431,0.057883001,0.11474425,0.126409459,0.10257521,0.129097426,0.127639113,0.181232818,0.076756495,0.185170261,0.109341478,0.212278887,0.484132534,0.131802873,0.315443287,0.34147782,0.225503081,0.483370835,0.0391614,0.051606844,0.061973058,0,0,0.000101314,0,0,0.025401328,0.031120461,0.054122306,0.070840727,0.075707312,0.084139938,0.05697032,0.094711127,0.105188954,0.120355078,0.107548414,0.055979635,0.139497826,0.065239873,0,0.112609852,0.16012519,0.332841887,0,0,0,0,0,0.115002727,0.716115093,0.273924882,0.023341579,0.326767369,0.561657305,0.536853325,0.741872949,0.344785645,0.27035867,0.170634129,0.180635275,0.51120623,0.333497161,0.043331556,0,0.174083797,0.110770557,0.140204866,0.20258688,0.273665457,0.052989983,0.231466035,0.230245915,0.248267159,0.019690271,0.27289713,0,0.10060602,0.243831541,0.116822755,0,0.197519362,0.399638509,0,0,0.535759079,0,0,0.25488705,0.198225824,0.184398621,0,0.839942712,0,0.403912373,0,0,0,0.52516701,0.52516701,0.25488705,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0.017621267,0,0,0,0,0,0,0,0,0,0,0.00161503,0,0.004210841,0.002713903,0.016385391,0.037422821,0.013116704,0.055893903,0.013952856,0.071006811,0.20180357,0.009875805,0.115025944,0.120278068,0.03248623,0.354092875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008418716,0.006513368,0.008264959,0.022833072,0.011149198,0,0.015833886,0.051446386,0.138833311,0,0,0,0,0,0.053576491,0.678000016,0.174621017,0.055081295,0.313028106,0.554032691,0.520229457,0.744048262,0.301052236,0.250047391,0.124940106,0.165571189,0.46584399,0.349788317,0.024777257,0,0.202663093,0.124289431,0.137253134,0.213309137,0.226739034,0.061779181,0.222660436,0.222802856,0.269149546,0.021682562,0.250934001,0,0.04977352,0.175770111,0.109463502,0,0.222755147,0.365727624,0,0,0.815114414,0,0,0.237862561,0.167380205,0.206363838,0,0.82630809,0,0.403912373,0,0,0,0.562734976,0.562734976,0.237862561,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03967293,0,0,0.007900769,0,0.229748906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020464984,0,0,0,0,0,0.063964953,0.53512855,0.117633306,0.14846498,0.310377373,0.427271352,0.497908198,0.718012928,0.261081107,0.268453645,0.087875047,0.215913013,0.394461314,0.338790591,0.080996725,0.024196323,0.203194429,0.133525952,0.156048005,0.216005843,0.19164365,0.094189057,0.197946998,0.220247278,0.290992985,0.033177987,0.269602643,0,0.045677037,0.168309541,0.091316273,0,0.222755147,0.302990779,0,0,0.836642323,0,0,0.272269112,0.167380205,0.229228588,0,0.809250471,0,0.381856624,0,0,0,0.614480999,0.614480999,0.272269112,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075538003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069029274,0.344422234,0.108343141,0.252965822,0.307172217,0.416779637,0.478020248,0.690757688,0.233322089,0.252653803,0.065111882,0.314750618,0.348446535,0.329497039,0.067909287,0.042303138,0.175317117,0.143504303,0.189763767,0.206914422,0.175096369,0.166273528,0.151873926,0.265369625,0.291154424,0.046609672,0.314138649,0.041139427,0.068800803,0.188039677,0.098601869,0,0.205279229,0.254734187,0,0,0.84554887,0,0,0.371830758,0.183190513,0.270689324,0,0.79561366,0,0.371813071,0,0,0,0.665624106,0.665624106,0.371830758,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025835624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069089036,0.187494318,0.11376429,0.312837157,0.324486254,0.453248963,0.456711363,0.660562636,0.24231453,0.207766071,0.056330822,0.433581487,0.291306557,0.349826078,0.088323012,0.061028874,0.158924206,0.14037598,0.231166451,0.202312382,0.167788477,0.217500606,0.115351155,0.268795948,0.304260687,0.077808695,0.354965331,0.079472721,0.026454499,0.171549969,0.08173764,0,0.214289764,0.203008389,0,0,0.85,0,0,0.473971931,0.18330663,0.324771715,0,0.780697526,0,0.382293067,0,0,0,0.725769831,0.725769831,0.473971931,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069089036,0,0.120864942,0.302813344,0.34097195,0.343549719,0.453658185,0.643324567,0.27181738,0.179846532,0.0593523,0.540249235,0.259507117,0.368775948,0.201992431,0.099068459,0.138667625,0.140016426,0.286558066,0.187693937,0.155425464,0.229500102,0.13119819,0.279869207,0.317617997,0.078282191,0.390540591,0.13855731,0,0.137355644,0.085165751,0,0.257811769,0.180342623,0,0,0.85,0,0,0.535082829,0.190991746,0.333792357,0,0.773408847,0,0.392975403,0,0,0,0.714926021,0.714926021,0.535082829,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069208408,0,0.121117307,0.285958948,0.356444945,0.300425797,0.457693788,0.606644952,0.292076912,0.143929445,0.062306072,0.556829392,0.239479791,0.366381166,0.208013972,0.14340548,0.129142794,0.143342216,0.313347321,0.167934109,0.131865042,0.232115651,0.149186024,0.2665245,0.323552213,0.047089768,0.408041623,0.219251889,0,0.101615718,0.085351768,0,0.306511649,0.172589696,0,0,0.828598108,0,0,0.534749717,0.198577855,0.324771715,0,0.77365551,0,0.439073611,0,0,0,0.665985121,0.665985121,0.534749717,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074183639,0.133255253,0.139084934,0.284922087,0.344003343,0.290269308,0.460040424,0.55128195,0.301969365,0.118051796,0.062306072,0.538338881,0.225783819,0.365896785,0.297848051,0.190851758,0.110969122,0.131120393,0.30548668,0.158787761,0.097676654,0.22287046,0.169634528,0.218397545,0.312093887,0.042713514,0.393675651,0.300470404,0.044041926,0.070404105,0.080890099,0,0.338839894,0.164725896,0,0,0.723942622,0,0,0.509158173,0.206071121,0.333792357,0,0.750225711,0,0.522974406,0,0,0,0.614843337,0.614843337,0.509158173,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085746883,0.288523031,0.164684605,0.294818314,0.334869568,0.343989732,0.501121801,0.500070397,0.32411224,0.106802864,0.06523627,0.508332471,0.222747701,0.36211318,0.344744021,0.214083849,0.094594944,0.123348494,0.29352541,0.159010766,0.077418793,0.198114683,0.179299769,0.209292363,0.289670852,0.036098218,0.361497627,0.451619182,0.053368672,0.055036374,0.076389902,0,0.307053542,0.151133942,0,0,0.667864306,0,0,0.509158173,0.214482575,0.324771715,0,0.733980005,0,0.619730695,0,0,0,0.563406663,0.563406663,0.509158173,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109529967,0.347427503,0.189321808,0.244191145,0.335578865,0.371429133,0.54664558,0.522606038,0.346759346,0.077127924,0.071738788,0.437867321,0.232330511,0.358291807,0.295865288,0.208351825,0.096941912,0.150009128,0.296430951,0.173458313,0.067039837,0.195541114,0.172812633,0.218429439,0.258932931,0.027920247,0.34282349,0.481488682,0.067762467,0.039636454,0.081674107,0,0.288183937,0.164725896,0,0,0.679757704,0,0,0.509158173,0.223424646,0.31545913,0,0.725626188,0,0.680135621,0,0,0,0.537902695,0.537902695,0.509158173,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135740722,0.289229891,0.201606583,0.217438234,0.354354793,0.34681189,0.564072322,0.514470377,0.368783941,0.058757231,0.089382832,0.35488078,0.241531274,0.359188342,0.237172976,0.17873067,0.106794732,0.159007986,0.263862735,0.193389489,0.063868446,0.202827403,0.185728534,0.218918406,0.210845362,0.020193872,0.326864881,0.408805846,0.05490711,0.04388503,0.097145472,0,0.259223913,0.195545594,0,0,0.735470954,0,0,0.485604657,0.241118659,0.30621998,0,0.750745319,0,0.691255726,0,0,0,0.537902695,0.537902695,0.485604657,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156012123,0.300301451,0.233349055,0.211891308,0.360826111,0.292472765,0.54288387,0.488531485,0.381168339,0.040846787,0.101354286,0.311337116,0.244560714,0.357819868,0.173744979,0.138353223,0.125842832,0.149449919,0.235663225,0.198501531,0.060700265,0.204512182,0.192220547,0.204926174,0.165228211,0,0.335322605,0.380084312,0.044688325,0.050608068,0.121984202,0,0.23316193,0.228936641,0,0,0.754671861,0,0,0.547117359,0.297373841,0.278942896,0,0.781685366,0,0.702007577,0,0,0,0.52516701,0.52516701,0.547117359,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187156744,0.351047031,0.271396197,0.208260751,0.370098569,0.261183111,0.517445884,0.461574825,0.392778718,0.026506616,0.123647985,0.29349438,0.269444183,0.35379497,0.128999568,0.091669575,0.139295427,0.155437372,0.214449941,0.203457401,0.062519054,0.214024463,0.195290642,0.187282776,0.131974264,0,0.348254033,0.352230324,0.05560427,0.086493741,0.259969248,0,0.169681137,0.24714565,0,0,0.69943499,0,0,0.646967902,0.372348449,0.253201417,0,0.806687706,0,0.723944664,0,0,0,0.552058397,0.552058397,0.646967902,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2096457,0.392968915,0.320536499,0.19264322,0.379225739,0.259097854,0.497681318,0.415787843,0.362970499,0.009314747,0.131432892,0.228802434,0.283907966,0.34108611,0.119565417,0.079497912,0.147172558,0.153991067,0.19306672,0.193877923,0.064599905,0.207985091,0.186962776,0.1521054,0.122180628,0,0.362360115,0.335454356,0.07002549,0.123579335,0.317870763,0,0.191110148,0.266198999,0,0,0.586759906,0,0,0.591403205,0.420259863,0.232615951,0,0.814096956,0,0.731442661,0,0,0,0.59782733,0.59782733,0.591403205,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
